feauture,word,0,1,2,3,4,diff,other
green,fire,0.0303291932013937,0.0341367294400037,0.00349851229878967,0.0167266101550773,-0.0054961949568552,0.0228721992654023,0.0112645301746014
block,fire,0.00411444254600221,0.026028363295146,-0.00901061825137456,0.0100823455325445,0.0084161423486982,0.0226277852511784,0.00340057804396759
rob,fire,0.0023371711978201,0.0272368042965986,0.00966316857490426,-0.0114346352852646,0.0185848605933624,0.022449163026393,0.00478764127020554
mess,fire,0.0109521490836369,0.0313045986316477,0.0209639859217985,0.00099779577298413,0.00259553430033685,0.0224272323619586,0.00887736626968909
take,fire,0.00164699355967906,0.0317695809322203,0.062077704034292,-0.0381255127149748,0.012031924206238,0.0223618036609117,0.00940777727130858
color,fire,0.0992511792354147,0.0596644288338349,0.02694103889815,0.00951317843571827,0.0137172172338042,0.0223087753830631,0.0373556534507718
violent,fire,0.0891611943471528,0.105696561029621,0.10925250588022,0.0601560452884592,0.0760587971899059,0.022039425353186,0.0836571356764345
injure,fire,0.0233825377783077,0.048668198889675,0.0177708009024108,0.0305705778926004,0.0377428923594281,0.0213014966564883,0.0273667022331867
week,fire,0.0154108862606722,0.0304982044256128,0.00684345503510457,0.0013993735732007,0.0143282305608253,0.0210027180681621,0.00949548635745071
disease,fire,0.0440317102141197,0.0599452836436072,0.0138419471236801,0.0456318753655265,0.0523040751524632,0.0209928816796598,0.0389524019639474
shake,fire,-0.00423332385081447,0.0168729271327537,-0.0103832278261797,-0.00804269467329329,0.00669896495018841,0.0208629974827785,-0.00399007035002476
clean,fire,0.0123020614756844,0.0284371002090692,-0.0441059101167064,0.0244454503852146,0.0383825119624742,0.0206810717824025,0.00775602842666669
taste,fire,-0.00429619521314994,-0.00454636487865335,-0.0294474091088121,-0.0288831153891718,-0.0381867005438407,0.0206569901850903,-0.0252033550637436
sell,fire,0.015154785014363,0.0242404410288955,-0.0107290401651744,0.00107773709272859,0.00967939995175509,0.0204447205554774,0.00379572047341805
embarrass,fire,0.0199443387622534,0.0359941765898674,0.010598020467573,0.0220979261771375,0.0101685952303488,0.0202919564305392,0.0157022201593282
voluntary,fire,0.0214064611913183,0.0567603931025396,0.0988267985375264,-0.00117189989353005,0.0269151555545152,0.0202662642550821,0.0364941288474575
art,fire,-0.00293742171936466,0.0184923365413789,0.0118421610743498,-0.00554384705139146,-0.00747481553605821,0.019520817349495,-0.00102848080811612
place,fire,0.0151172760169473,0.0548420840094892,-0.0700114061636127,0.0813858505590633,0.115131464808466,0.0194362877042734,0.0354057963052159
accident,fire,0.0090936761923156,0.0322424561074768,0.00702722385362315,0.0142384942452632,0.0210467132733441,0.0193909292163403,0.0128515268911365
book,fire,0.0448823598838412,0.0455304064880083,0.00953719341687197,0.055416703279218,-0.00497087016401523,0.0193140598840293,0.026216346603979
tall,fire,0.0369041324127775,0.0419633309071741,-0.00388821904390939,0.0300003068823415,0.0277673587640521,0.0192674361533586,0.0226958947538154
leave,fire,0.0516972256094625,0.0546690921164043,0.0282441455707388,0.0461669659221745,0.016535674771645,0.0190080891478991,0.0356610029685052
woman,fire,-0.0306685563371773,-0.0102256126280405,-0.0237285885991949,-0.0578391341313541,-0.00466902454489071,0.0190007132751137,-0.0292263259031542
heat,fire,0.289154229217114,0.279721808147357,0.130320463702718,0.39392396426143,0.230654303078089,0.0187085680825193,0.261013240064838
dead,fire,0.0799306774162216,0.0892803661850389,0.0462242430638653,0.088990599393758,0.067771673520288,0.0185510678365057,0.0707292983485332
through,fire,0.00885966400807659,0.0235336056732973,0.0304355475012832,-0.0121711878618671,-0.00673521620729541,0.0184364038132479,0.00509720186004932
center,fire,0.00861024982704387,0.0345395763249575,0.0115989131794716,0.0192895929357821,0.0269853385498737,0.0179185527019146,0.0166210236230428
walk,fire,0.0404677388652538,0.0568981479026976,0.023675376071822,0.070651577358477,0.0224548500257784,0.0175857623223648,0.0393123855803328
tropic,fire,0.00775889408428214,0.0274308221752404,0.0046972262654053,0.0118334769256857,0.0151458565026695,0.0175719587307298,0.00985886344451065
organize,fire,0.00039813452275165,0.020411686900966,0.00247030962176373,-0.0222975758202622,0.0317973154483267,0.017319640957821,0.00309204594314497
barrier,fire,0.0104305598483493,0.0313950710843217,-0.00076600162926705,0.0229520456660392,0.0242835809528158,0.0171700248748373,0.0142250462094843
collide,fire,-0.012898378796149,0.0114027393684516,0.0067265611486967,-0.00850602431140566,-0.00814425184346836,0.0171082628190332,-0.00570552345058159
close,fire,0.00094547637726408,0.0374855000086875,0.0392068961878239,0.018211360584284,0.0240753538053098,0.0168757282700171,0.0206097717386704
window,fire,0.0121019718235451,0.0319704942030976,0.0320811542128372,-0.00806865076896372,0.0246342117200078,0.016783322456241,0.0151871717468566
crunch,fire,-0.0113593423310516,0.00165011077640928,-0.0193026823549983,-0.0182161062320693,-0.0113768289358987,0.0167138507399138,-0.0150637399635045
explode,fire,0.0704304653103795,0.0779502004378393,0.0826529489726303,0.0433668610792762,0.0493468350761541,0.0165009228282293,0.06144927760961
oxygen,fire,0.130144896996221,0.135320472785669,0.0926049832543224,0.133958239413823,0.118815830711111,0.0164394851917995,0.118880987593869
grow,fire,0.00762810885013443,0.00311032562091262,-0.0183584371331073,-0.0141820994344586,-0.0279416359804015,0.0163238415453709,-0.0132135159244583
hard,fire,0.0424700170540432,0.0260243328022011,0.0307076654895242,-0.0209557848800259,-0.011958644709621,0.015958519563721,0.0100658132384801
dirt,fire,-0.00471399334740052,0.0131581952952457,-0.0366466094698067,0.031801999036328,-0.00075916261480659,0.0157376368941672,-0.00257944159892144
tree,fire,0.0797405784477429,0.0873383073493829,0.0162938172658696,0.0982296609402998,0.0924075408977652,0.0156704079614635,0.0716678993879194
ruin,fire,0.0237571064186314,0.0310957319468426,0.019009844931587,0.0107360715819841,0.00825354262478566,0.0156565905575956,0.015439141389247
enter,fire,0.00425207225291625,0.0190576970772367,-0.0102317928442425,0.0076313834722887,0.0121058683503538,0.0156183142694077,0.00343938280782907
fail,fire,-0.00222069539460289,0.0181788448285041,-0.00326185932639824,0.0131974805676989,0.00272531522196674,0.015568784561338,0.00261006026716613
lie,fire,-0.00927418462205085,0.00444865821235214,0.00142923352941599,-0.00261419606819792,-0.0335841574134861,0.0154594843559319,-0.0110108261435797
red,fire,0.260693210875748,0.245068458577541,0.177399119226158,0.226638514287778,0.253730892759762,0.0154530242901795,0.229615434287362
live,fire,0.0286584283258453,0.0407597330738884,0.00870506648981725,0.0200467799678107,0.043964466031342,0.0154160478701846,0.0253436852037038
tie,fire,0.00979895333895732,0.0234220289838239,-0.0081150137821594,0.0067641705966311,0.0239508444379382,0.0153222903359821,0.00809973864784181
yellow,fire,0.142186857292518,0.148579923994868,0.0862904764329408,0.144700825629157,0.159874000207635,0.0153168841043056,0.133263039890563
side,fire,-0.0136350367961321,0.0111939384977127,0.00439620910775207,-0.00250226143227138,-0.00462431592803633,0.0152852897598847,-0.00409135126217195
middle,fire,-0.00817388205193491,0.00323531151841264,-0.0160945054142205,-0.00328987901827921,-0.020562057582462,0.0152653925351368,-0.0120300810167242
way,fire,-0.00975474861776826,-0.00161405517068271,0.00141486669026466,-0.0147271650976731,-0.0441581715206329,0.0151922494657697,-0.0168063046364524
airplane,fire,0.00652011400781074,0.0161300931673157,0.0242568014471073,-0.0266591184162468,-0.0003215346139315,0.0151810275611308,0.000949065606184933
hinge,fire,0.00899522968922191,0.0234672500045353,-0.00769673508642411,0.0153756669142895,0.0169777779609247,0.0150542651350323,0.008412984869503
scent,fire,0.0203944405269657,0.0243748502094335,-0.0188988704077498,0.0204683115829371,0.0155787134064636,0.0149892014322794,0.00938564877715415
after,fire,0.0259177285278406,0.0418089152136835,-0.00018514913319699,0.0471975397755342,0.0344257033865666,0.0149699595744974,0.0268389556391861
crisp,fire,0.026211431375019,0.0433813010456501,0.0179335368600445,0.0351933488555433,0.0346048168476588,0.0148955175610837,0.0284857834845664
surround,fire,0.0144567962762223,0.0316236827947222,0.0169726428898718,0.0293005851224357,0.00641564384795082,0.0148372657606021,0.0167864170341201
twist,fire,0.0302214556677879,0.0419612330735009,0.00831229119170122,0.0273258896357498,0.0428103830302134,0.0147937281921378,0.0271675048813631
down,fire,0.0365906194705582,0.0537962960922957,0.0746122265861067,-0.029771579336845,0.0754884200780663,0.0145663743928241,0.0392299216994716
large,fire,0.0753889409890946,0.0735808712391304,0.032545847312389,0.0711712085342526,0.057016228381754,0.0145503149347578,0.0590305563043726
many,fire,0.0257062151445446,0.030953193311012,0.019145986142913,0.00345136881614577,0.0177047283609886,0.014451118694864,0.016502074616148
sense,fire,0.0829046401687114,0.0805624998480905,0.0286890625778086,0.0749460151598274,0.0780032265109469,0.0144267637437669,0.0661357361043236
apart,fire,0.0293993965182233,0.0376867623730401,0.0196711273118936,0.0192931259960109,0.0248033882831988,0.0143950028457084,0.0232917595273316
together,fire,-0.0455947106515796,-0.00639673164969505,-0.0294937762204489,0.00259711643400189,-0.0104631877140179,0.0143419078883161,-0.0207386395380111
breath,fire,0.067643564217788,0.0752361180114056,0.0482762245682149,0.0341146667254534,0.0940725909912203,0.0142093563857364,0.0610267616256692
age,fire,-0.0047821115033775,0.0138247227857933,0.0158601281037173,-0.012668670618433,0.00066247390195843,0.014056767814827,-0.000232045029033708
ill,fire,0.0275412129892656,0.0411784424627126,0.0112771158886719,0.0257767862842863,0.0444412718441712,0.0139193457111138,0.0272590967515988
pants,fire,-0.0138198297827266,0.00385271580178475,-0.00528742769919845,-0.0120499226422345,-0.00832360802149503,0.0137229128381984,-0.00987019703641363
confuse,fire,0.0175363386159001,0.020606586513651,0.00373844243112671,-0.00491615485488518,0.0112091221662883,0.0137146494240435,0.00689193708960749
man,fire,-0.0229970918401791,-0.00836526800903165,-0.0542179315161717,-0.00744510350494969,-0.00300145807168191,0.013550128224214,-0.0219153962332456
spend,fire,0.00533830430729168,0.0134595014086911,-0.00564258264363558,-0.00331984098094869,0.00346434142014638,0.0134994458829777,-3.99444742865524e-05
one-hundred,fire,0.00483887656019716,0.0157661198889208,0.00730229714741803,0.00025302655652843,-0.00312959018819448,0.0134499673699335,0.00231615251898729
manner,fire,0.0279498582213983,0.0398009209995251,0.0145590127094713,0.0286319813787986,0.0342958836828065,0.0134417370014064,0.0263591839981187
female,fire,-0.0115352531756791,-0.00053356552419293,-0.0285811662425994,0.00733017984173657,-0.0226692797597545,0.0133303143098812,-0.0138638798340741
separate,fire,-0.00364022994043596,0.022432954210541,-0.0139426589945597,0.0277544854553921,0.0263447680336836,0.013303863072021,0.00912909113852
against,fire,-0.020267688233433,-0.007383718029813,-0.0109904492876518,-0.0251987014348693,-0.0258509806470212,0.0131932368709308,-0.0205769549007438
hurricane,fire,0.00743536872766929,0.0204182560099157,0.00211167542231709,0.00629545644938293,0.013064478808825,0.0131915111578672,0.00722674485204857
part,fire,0.015428861988347,0.0209847944197361,-0.018920093174044,0.0165306816966623,0.0194085521183658,0.0128727937624033,0.00811200065733275
angle,fire,-0.0124073044569947,-0.00238174446150815,-0.0257392073528542,-0.0204552071545762,-0.00182801832115193,0.0127256898598861,-0.0151074343213943
combine,fire,-0.00392242456793013,0.0102778744263544,-0.0139116888155544,0.00147680546068597,0.0065933480525001,0.012718864393929,-0.00244098996757462
paint,fire,0.00483795845996978,0.0246515259314754,0.0234159845252417,0.00638954188405964,0.0132751497709969,0.0126718672714084,0.011979658660067
chaos,fire,0.017125373786629,0.0262945277368446,0.0120233662558854,0.00478702992925215,0.0209911253774863,0.0125628038995314,0.0137317238373132
situate,fire,-0.00717959852961874,0.00828321979344945,-0.0127276372832748,0.00198138653244885,0.00092812773534771,0.0125326501797237,-0.00424943038627425
please,fire,0.0148622156557685,0.0339827173203475,0.0619121367233897,-0.00091126311285685,0.0100069558155934,0.0125152060498738,0.0214675112704737
with,fire,0.0242887607786169,0.0449121580322864,0.0369987827182659,0.0180945777144428,0.0504092636846019,0.0124643118083045,0.0324478462239819
dress,fire,-0.0281227473991515,-0.00731312525632,-0.0024468329017504,-0.0368609175818447,-0.010904515970545,0.0122706282070029,-0.0195837534633229
shop,fire,0.00619060237428876,0.0163846477256786,-0.00297075197340874,0.0024505858573803,0.011201608839169,0.0121666364513213,0.00421801127435732
thief,fire,-0.00296542314702082,0.0110624694642543,0.00219857142434756,-0.00991982358382374,0.00630129504144869,0.0121588145305164,-0.00109634506626208
public,fire,-0.00447549992656543,0.00361994840145657,-0.0209600511470661,-0.00812184680622953,-0.00059649412995718,0.0121584214039111,-0.00853847300245455
excess,fire,0.00451000924288866,0.0166239755249552,0.0122555694919895,0.00144052867049893,-0.00025076403701152,0.0121351396828638,0.00448883584209139
cook,fire,0.264963401723109,0.252069000418043,0.107830341798757,0.36396897412141,0.22306351970327,0.012112441081406,0.239956559336637
agree,fire,0.0155151648091441,0.0304455012615286,0.0256380353714833,0.0122957651149452,0.0199254564248032,0.0121018958314347,0.0183436054300939
private,fire,0.00251828023275971,0.0165263981947244,-0.00380207974411441,0.00731875707293025,0.0122383750906619,0.011958065031665,0.00456833316305935
cement,fire,0.0141051103476671,0.0264566573839011,0.0184799539105193,0.00552858132348669,0.0204006278786917,0.0118280890188099,0.0146285683650912
blue,fire,0.127116967806633,0.118523776046938,0.0810049845321731,0.123033746721963,0.0959272849584578,0.0117530300421316,0.106770746004807
material,fire,-0.0183397933422766,-0.0063075092803773,0.0210542722261145,-0.0652458188790494,-0.00895987341137398,0.0115652940712691,-0.0178728033516464
money,fire,0.0342557127761424,0.0509505377609884,0.0544752206667115,0.00683888991543825,0.0621419392705852,0.011522597103769,0.0394279406572193
reptile,fire,0.0134536199734645,0.0126539434835,-0.021143186966976,0.0120536463483214,0.00031968724254599,0.011483001834161,0.00117094164933895
company,fire,0.0032443040535918,0.0169925189980692,0.0101751518997808,-0.0092305861858021,0.0182023583989625,0.0113947119564359,0.00559780704163325
marry,fire,-0.00723535486212513,0.00171939701555282,-0.00684832990601505,-0.0157209011678755,-0.00885772263223268,0.0113849741576149,-0.0096655771420621
print,fire,0.00452243220032366,0.0148723761342283,-0.00571072736323605,0.0153389272054585,0.00010349809349142,0.0113088436002189,0.00356353253400939
thunder,fire,0.0315334662550609,0.0368465774716607,0.0182307677595499,0.0212438536564944,0.0311540756051376,0.0113060366526,0.0255405408190607
demolish,fire,0.0178715030472642,0.0252530902143707,0.0203107346174273,0.0105453910553642,0.00737459261729384,0.0112275348800334,0.0140255553343374
floor,fire,0.0098726619626143,0.0256747140959614,0.00450032263265465,0.0211321759629051,0.0233504568428675,0.010960809745701,0.0147139043502604
swallow,fire,-0.00066843277404543,0.00912842104678538,0.00833885349842192,-0.00632000254861189,-0.00846823075621431,0.0109078741918978,-0.00177945314511243
property,fire,0.0141843087334233,0.021019167842298,0.00692469940672199,0.00438751278510254,0.015246494508128,0.010833413983954,0.010185753858344
wrong,fire,0.00420564704982001,0.0158600096881207,0.00467484071246871,0.00032442636443674,0.0115590612395876,0.0106690158465425,0.00519099384157827
odor,fire,0.00524767490174251,0.0117233749878795,-0.0143928564388271,0.00302426350619169,0.0103545776917816,0.0106649600726573,0.00105841491522218
wake,fire,-0.0118103797708091,0.00270313399222087,-0.014210951761343,0.00025069674649131,-0.00602424661792084,0.0106518543431163,-0.00794872035089541
boundary,fire,0.0137468359538922,0.0268105440123265,0.00483583425154012,0.0216632219572001,0.0245043418194904,0.0106229855167958,0.0161875584955307
temperature,fire,0.0841145546559775,0.0822144409839087,0.009024881996901,0.111666746338537,0.0818168614033321,0.0105586798852218,0.0716557610986869
stair,fire,0.00406200272352191,0.0121245106106887,0.00608464873966138,-0.0226660610902337,0.0188429576300381,0.0105436236099418,0.00158088700074691
lack,fire,0.0298911212172158,0.0280407371908479,-0.00244400381864888,0.0193930734688079,0.0231916088501305,0.0105327872614716,0.0175079499293763
plate,fire,0.00498070390394905,0.0146931252930173,-0.0111334056959614,0.0147318219360159,0.00813295004848091,0.0105151077448962,0.00417801754812112
fasten,fire,0.00665427251322922,0.0163335584023049,0.00873338366495864,0.00341085038817483,0.00454644917916572,0.0104973194659228,0.0058362389363821
structure,fire,0.0202144465868026,0.0370456786268056,0.0261710306157113,0.0311453809416733,0.0289070806000077,0.0104361939407569,0.0266094846860487
cloud,fire,0.0407368349470847,0.044565879145207,0.0290354017733905,0.022189627111056,0.0445827961963555,0.0104297141382353,0.0341361650069717
document,fire,-0.00799258582919471,0.00321751060471844,-0.0156752509012213,-0.00057003589682718,-0.00417282319375733,0.0103201845599686,-0.00710267395525012
area,fire,0.00488952158700407,0.0455375995777737,0.0559200358240992,-0.010986563691238,0.0913309534129284,0.0102491127945752,0.0352884867831984
portion,fire,-0.00214654159432323,-0.00339346010201547,-0.00648138055239728,-0.022327875592497,-0.0236003090694638,0.0102455666001549,-0.0136390267021703
gray,fire,0.0687939093674471,0.059170740527154,0.0136876021776092,0.0672654096924542,0.0460309355178783,0.0102262763383068,0.0489444641888472
salad,fire,-0.00389508222151809,0.00730085593948475,-0.00653481742560965,-0.00275633332355672,0.0015448168982787,0.0102112099575862,-0.00291035401810144
plan,fire,-0.00126340810489024,0.00513315111993864,-0.0133478715778909,-0.00480775126174275,-0.0007062871096995,0.0101644806334945,-0.00503132951355584
internet,fire,-0.00508687514955975,0.00409626788307474,-0.00416968518166016,0.00040006204487035,-0.0153595804802433,0.0101502875747229,-0.00605401969164821
well,fire,0.0220226882921889,0.0325799610487247,0.00512776054215471,0.0198478458699555,0.0427290633294525,0.0101481215402868,0.0224318395084379
across,fire,-0.00339925460647062,0.00862976598157739,0.00213693065163187,-0.00102234347779734,-0.00371212749789044,0.010128964714209,-0.00149919873263163
flow,fire,0.00895064315536839,0.0201013613631623,0.00802331650800065,0.0173473830473698,0.00591280769182919,0.0100428237625202,0.010058537600642
infect,fire,0.0102886860303781,0.0193250924735669,0.00208195201475868,0.0128803326162586,0.0122371829218737,0.0099530540777496,0.00937203839581727
respect,fire,0.0104972874254161,0.0185702912688095,0.00529116912748277,0.0052749670649726,0.0135079983418635,0.00992743577887574,0.00864285548993374
wipe,fire,0.0015781361387802,0.0103005234663612,-0.00683127855709568,0.00921365096037248,-0.00242308932572227,0.00991616866227752,0.000384354804083682
drip,fire,0.00367438420653212,0.0140095996263878,-0.00083773865283616,0.00716565665367335,0.00639279925965821,0.00991082425963092,0.00409877536675688
reason,fire,0.00995593702523391,0.0255733206708196,0.00385058846034994,0.0163302280269183,0.0326232289613056,0.00988332505236768,0.0156899956184519
around,fire,-0.0146098043247234,-0.00244773330588726,-0.0134311965793765,-0.0162615419043131,-0.00479653895124505,0.00982703713402725,-0.0122747704399145
square,fire,-0.0069196404950326,0.00731839768291156,-0.013003306346472,0.0204938470021792,-0.0105985676568456,0.00982531455695432,-0.00250691687404276
virus,fire,0.0105073179905593,0.0209463129281428,0.00464643481695535,0.0144880459839237,0.0148882877888525,0.00981379128307007,0.0111325216450727
community,fire,-0.00778401826196209,0.0117671117438656,-0.00432094668705412,-0.005107853297384,0.0252410428973839,0.00976005558111972,0.00200705616274592
desert,fire,-0.0166668066824553,-0.014429522849509,-0.0322816228190716,-0.0194884048957138,-0.0282184446000138,0.0097342968998046,-0.0241638197493136
constant,fire,0.00818182977797119,0.0111071028290727,0.00654988966433289,-0.00085490580503666,-0.00833872221141649,0.00972257997260999,0.00138452285646273
partner,fire,0.0150487289627142,0.0174065127892342,0.00139986882256102,0.00048708357380754,0.0146345874986848,0.00951394557479229,0.00789256721444188
alert,fire,-0.00707239605823919,0.0129533092192976,0.0113390070840257,-0.00965220264894092,0.0192484978698539,0.0094875826576227,0.00346572656167487
brick,fire,0.0322142333164293,0.0473910838648825,0.0200764422604664,0.0625101665068392,0.0368152484835901,0.00948706122305124,0.0379040226418312
cookie,fire,0.00332711951688357,0.0131564254755523,-0.000775114530188,0.00806524685918511,0.00413347000627379,0.00946874501251367,0.00368768046303862
trick,fire,0.00558854431965686,0.013772048448084,0.0026260404230262,0.00326201268312173,0.00575089257883432,0.00946517594692423,0.00430687250115978
outside,fire,0.0749431213791659,0.0913710345501352,0.049917714968494,0.138012225054759,0.0650289694018272,0.00939552684907378,0.0819755077010614
scratch,fire,0.0168674081463052,0.0202649909403453,-0.00054374315675826,0.0139225238522672,0.0133939983180809,0.00935494415037157,0.0109100467899738
church,fire,-0.0287088421454032,-0.0178317580823786,-0.0146612419995484,-0.0341964363676707,-0.0308792347992786,0.00927968074559663,-0.0271114388279752
bump,fire,-0.0063713390848765,-0.00377545641381933,-0.0256211701391397,-0.0072967879732115,-0.0127271121137633,0.00922864591392842,-0.0130041023277477
react,fire,0.00509037391908447,0.0163092969124358,0.0100145049618163,0.00234600089541216,0.0111527363951668,0.00915839286956584,0.00715090404286992
environment,fire,0.000743450291053,0.0147036127986848,0.00613845607619558,0.00359403127282457,0.0118997559508677,0.00910968940094956,0.00559392339773522
allergy,fire,0.0144700216963711,0.0194077708529812,0.00454318676215296,0.00699443785704426,0.0151885179412398,0.00910872978877921,0.010299041064202
polite,fire,0.0029060951686789,0.0177016288383673,0.0109159788983362,0.00570077990378803,0.01485348306006,0.00910754458065152,0.00859408425771578
why,fire,0.00267486443920068,0.0106986153880362,-0.00549759349213031,0.00043285172270591,0.00888087865335756,0.00907586505725277,0.00162275033078346
itch,fire,-0.00397112175911554,0.00532912960911154,-0.00218682926069951,-0.0109264797097415,0.00212417758009185,0.00906919289647772,-0.00374006328736618
shirt,fire,-0.022352965938667,-0.00764617201974751,-0.00646369334585023,-0.0319783143064042,-0.00588949957140801,0.00902494627083485,-0.0166711182905824
weekend,fire,0.0110243391676998,0.0180024939818069,0.00248767449153487,0.0108357476137315,0.0116344742064054,0.00900693511196397,0.0089955588698429
crowd,fire,0.00633208685429631,0.0177758557007499,0.00222048555593725,0.0028294483917405,0.0240541091203414,0.00891682322017107,0.00885903248057887
record,fire,0.00675936252951201,0.0132890138701259,-0.00591989233223188,0.0137579712344518,0.00290164328492793,0.00891424269096092,0.00437477117916496
inside,fire,0.0429394867754039,0.0540725075061593,0.0177226675733192,0.0791902030495644,0.0408484326244682,0.00889731000047035,0.0451751975056889
